"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Real targets iPod with [[download]] price cut RealNetworks has kicked off what it claims is the biggest online music sale in [[history]]. [[For]] a limited time, every song in the firm #39;s RealPlayer Music Store can be [[downloaded]] for 49 cents, with most albums available for \$4.99. ","Real targets iPod with [[dumping]] price cut RealNetworks has kicked off what it claims is the biggest online music sale in [[annals]]. [[At]] a limited time, every song in the firm #39;s RealPlayer Music Store can be [[download]] for 49 cents, with most albums available for \$4.99. ",0.024731993675231934,0.5179428458213806,3,2,3,215,"Successful"
"Philippine Rebels Free Troops, Talks in Doubt  PRESENTACION, Philippines (Reuters) - Philippine communist  rebels [[freed]] [[Wednesday]] two [[soldiers]] they had held as ""prisoners  of [[war]]"" for more than five months, saying they wanted to  rebuild [[confidence]] in peace talks with the [[government]].","Philippine Rebels Free Troops, Talks in Doubt  PRESENTACION, Philippines (Reuters) - Philippine communist  rebels [[emitted]] [[Fridays]] two [[wrestlers]] they had held as ""prisoners  of [[fought]]"" for more than five months, saying they wanted to  rebuild [[depending]] in peace talks with the [[goverment]].",0.0010579228401184082,0.9991697072982788,0,1,0,501,"Successful"
"British Terror Suspects Make First Court Appearance  [[LONDON]] (Reuters) - [[British]] terror suspects [[charged]] in a  plot linked to security alerts at financial targets in New  York, New Jersey and Washington made their first court  [[appearance]] Wednesday inside a high security prison.","British Terror Suspects Make First Court Appearance  [[NORWICH]] (Reuters) - [[Breton]] terror suspects [[charges]] in a  plot linked to security alerts at financial targets in New  York, New Jersey and Washington made their first court  [[guise]] Wednesday inside a high security prison.",0.0010164380073547363,0.9546595811843872,0,1,0,212,"Successful"
"UPDATE: China Mobile 1H [[Net]] [[Up]] 7.8 On Subscriber Growth HONG KONG (Dow Jones)--China Mobile (Hong Kong) Ltd. (CHL), the listed unit of China #39;s biggest cellular phone operator, posted [[Wednesday]] a 7.8 rise in first-half net profit on a 23 increase in its subscriber [[base]]. ","UPDATE: China Mobile 1H [[Nets]] [[Surged]] 7.8 On Subscriber Growth HONG KONG (Dow Jones)--China Mobile (Hong Kong) Ltd. (CHL), the listed unit of China #39;s biggest cellular phone operator, posted [[Domingos]] a 7.8 rise in first-half net profit on a 23 increase in its subscriber [[predicated]]. ",0.001324474811553955,0.5208253860473633,2,3,2,226,"Successful"
"Monsanto Says Justice Dept Closes Inquiry  NEW YORK (Reuters) - Monsanto Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N target=/stocks/quickinfo/fullquote""&gt;MON.N&[[lt]];/A&gt; on Wednesday [[said]]  the U.S. Justice Department has closed an inquiry into  potential antitrust [[issues]] regarding a key ingredient used in  its Roundup herbicide.","Monsanto Says Justice Dept Closes Inquiry  NEW YORK (Reuters) - Monsanto Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N target=/stocks/quickinfo/fullquote""&gt;MON.N&[[lieutenants]];/A&gt; on Wednesday [[submits]]  the U.S. Justice Department has closed an inquiry into  potential antitrust [[matters]] regarding a key ingredient used in  its Roundup herbicide.",0.0008530616760253906,0.006647586822509766,2,2,2,733,"Failed"
"Cox Communications [[forms]] committee to advise on buyout [[Cox]] Communications Inc. #39;s [[board]] of directors has formed a special [[committee]] of independent [[directors]] to consider Cox Enterprises Inc. #39;s proposal to [[take]] the [[company]] private in a \$8 billion stock buyout. ","Cox Communications [[shaping]] committee to advise on buyout [[Kitchen]] Communications Inc. #39;s [[commissions]] of directors has formed a special [[panel]] of independent [[trustee]] to consider Cox Enterprises Inc. #39;s proposal to [[pick]] the [[troupe]] private in a \$8 billion stock buyout. ",0.001512289047241211,0.2101731300354004,2,2,2,680,"Failed"
"Afghan women make brief Olympic debut Afghan [[women]] made a short-lived debut in the Olympic Games on Wednesday as 18-year-old judo wildcard Friba Razayee was defeated after 45 seconds of her first match in the under-70kg middleweight. ","Afghan women make brief Olympic debut Afghan [[gal]] made a short-lived debut in the Olympic Games on Wednesday as 18-year-old judo wildcard Friba Razayee was defeated after 45 seconds of her first match in the under-70kg middleweight. ",0.002955496311187744,0.8885658979415894,1,0,1,62,"Successful"
"[[North]] Korea [[peace]] efforts in peril THE international effort to end the [[North]] Korean nuclear [[crisis]] appears at [[risk]] of unravelling, despite Foreign Minister Alexander Downer #39;s high-profile [[mission]] to the [[secretive]] Stalinist state. ","[[Nord]] Korea [[tranquillity]] efforts in peril THE international effort to end the [[Scandinavia]] Korean nuclear [[recession]] appears at [[risque]] of unravelling, despite Foreign Minister Alexander Downer #39;s high-profile [[task]] to the [[mysterious]] Stalinist state. ",0.001186966896057129,0.8289629817008972,0,2,0,298,"Successful"
"10 features for a perfect browser   There are some  great  browsers  out there. But they all seem to have some slight niggles, different for  each, that make it hard for me to kick back and [[enjoy]] them.        While there are some projects out there to make browsers more [[useful]] for  some specialised purposes  or by bolting on [[handy]]  extensions, wouldn't it be [[great]] if these [[people]] could come up with a  standardised set of [[nice]] features like these? A lot of browsers may support  one or two, but I'll bet none have them all.  ","10 features for a perfect browser   There are some  great  browsers  out there. But they all seem to have some slight niggles, different for  each, that make it hard for me to kick back and [[adore]] them.        While there are some projects out there to make browsers more [[productive]] for  some specialised purposes  or by bolting on [[praxis]]  extensions, wouldn't it be [[admirable]] if these [[persons]] could come up with a  standardised set of [[magnificent]] features like these? A lot of browsers may support  one or two, but I'll bet none have them all.  ",0.006170213222503662,0.738544762134552,3,2,3,869,"Successful"
"Cops Test Handheld [[Fingerprint]] Reader Several Minnesota [[police]] departments are [[field]] testing a handheld device that [[scans]] a suspect's [[fingerprint]] and digitally checks it against Minnesota's criminal history and fingerprint database.","Cops Test Handheld [[Printout]] Reader Several Minnesota [[policing]] departments are [[minefields]] testing a handheld device that [[analytical]] a suspect's [[impressions]] and digitally checks it against Minnesota's criminal history and fingerprint database.",0.0016360878944396973,0.9124295115470886,3,1,3,200,"Successful"
"Ross Stores Profit Plummets 40 Percent (AP) AP - Discount retailer Ross Stores Inc. Wednesday said its [[profit]] fell about 40 percent in the latest quarter due to problems with a new computer system that limited the company's ability to respond to changes in customer demand.","Ross Stores Profit Plummets 40 Percent (AP) AP - Discount retailer Ross Stores Inc. Wednesday said its [[profits]] fell about 40 percent in the latest quarter due to problems with a new computer system that limited the company's ability to respond to changes in customer demand.",0.19109296798706055,0.8331620693206787,2,3,2,79,"Successful"
"Small computers can have multiple personalities, too BOSTON The jury is still out on whether a computer can ever truly be intelligent, but there is no question that it can have multiple personalities. [[It]] #39;s just a matter of software. We usually think of the processor chip as the brains of a computer. The ...","Small computers can have multiple personalities, too BOSTON The jury is still out on whether a computer can ever truly be intelligent, but there is no question that it can have multiple personalities. [[His]] #39;s just a matter of software. We usually think of the processor chip as the brains of a computer. The ...",0.03257220983505249,0.8743350505828857,3,2,3,32,"Successful"
"Rebel threat on the [[roads]] [[leaves]] Katmandu isolated KATMANDU, Nepal The Nepali capital was largely cut off from the rest of the country on Wednesday after Maoist rebels threatened to attack any [[vehicles]] traveling on [[main]] roads, in a virtual blockade of Katmandu to press their demands for the release of ...","Rebel threat on the [[tract]] [[refill]] Katmandu isolated KATMANDU, Nepal The Nepali capital was largely cut off from the rest of the country on Wednesday after Maoist rebels threatened to attack any [[automakers]] traveling on [[principal]] roads, in a virtual blockade of Katmandu to press their demands for the release of ...",0.0006353259086608887,0.9414030909538269,0,2,0,213,"Successful"
"Immigrants settled in big cities, but less likely to find work: StatsCan (Canadian Press) Canadian Press - OTTAWA (CP) - Most of the nearly two million immigrants who arrived in Canada during the 1990s settled in one of the country's 27 census metropolitan [[areas]], but still found it harder to find work than natural-born citizens, Statistics Canada reported Wednesday.","Immigrants settled in big cities, but less likely to find work: StatsCan (Canadian Press) Canadian Press - OTTAWA (CP) - Most of the nearly two million immigrants who arrived in Canada during the 1990s settled in one of the country's 27 census metropolitan [[zone]], but still found it harder to find work than natural-born citizens, Statistics Canada reported Wednesday.",0.000648200511932373,0.9991170763969421,0,2,0,84,"Successful"
"Sun postpones September user show Sun Microsystems Inc. has decided to [[postpone]] its September SunNetwork 2004 San Francisco user conference, and is contemplating merging the event with its JavaOne 2005 developer conference, [[scheduled]] for the end of June 2005.","Sun postpones September user show Sun Microsystems Inc. has decided to [[deferred]] its September SunNetwork 2004 San Francisco user conference, and is contemplating merging the event with its JavaOne 2005 developer conference, [[forecast]] for the end of June 2005.",0.0017919540405273438,0.4691556692123413,3,3,3,594,"Failed"
"Olympics: Emotional Zijlaard-van Moorsel defends [[time]] trial title ATHENS : Dutch cycling great Leontien Zijlaard-van Moorsel [[emotionally]] [[defended]] her Olympic time trial gold medal here. ","Olympics: Emotional Zijlaard-van Moorsel defends [[spells]] trial title ATHENS : Dutch cycling great Leontien Zijlaard-van Moorsel [[intellectually]] [[protecting]] her Olympic time trial gold medal here. ",0.00033462047576904297,0.11957401037216187,1,1,1,422,"Failed"
"Oracle launches Business Integlligence 10g Oracle introduced a new BI platform yesterday, Business Intelligence 10g that rolls up into one solution all of their BI [[tools]]. However, more interesting than the nitty-gritty [[details]] of what is included is the back story taking place at the same time.","Oracle launches Business Integlligence 10g Oracle introduced a new BI platform yesterday, Business Intelligence 10g that rolls up into one solution all of their BI [[utility]]. However, more interesting than the nitty-gritty [[accurate]] of what is included is the back story taking place at the same time.",0.1720484495162964,0.9915733933448792,3,2,3,70,"Successful"
"Dutch cyclist defends [[Olympic]] gold [[AMSTERDAM]]  [[Cyclist]] Leontien Zijlaard-Van Moorsel won the first gold [[medal]] for the Netherlands at the Athens Olympic Games on [[Wednesday]]. ","Dutch cyclist defends [[Olympics]] gold [[STOCKHOLM]]  [[Rider]] Leontien Zijlaard-Van Moorsel won the first gold [[medals]] for the Netherlands at the Athens Olympic Games on [[Wd]]. ",0.0003865361213684082,0.02424687147140503,1,1,1,256,"Failed"
"Kroger's Profit Up; Price [[Cuts]] [[Weigh]]  [[NEW]] YORK (Reuters) - [[Kroger]] Co., the top U.S. [[grocer]], on  Tuesday posted a 29 percent rise in quarterly [[profit]] due to  cost controls, but price cuts to lure shoppers [[caused]] [[earnings]]  to miss Wall Street [[estimates]] and [[shares]] fell.","Kroger's Profit Up; Price [[Cuttings]] [[Pesos]]  [[NY]] YORK (Reuters) - [[Grocer]] Co., the top U.S. [[takeout]], on  Tuesday posted a 29 percent rise in quarterly [[salary]] due to  cost controls, but price cuts to lure shoppers [[fuelled]] [[wage]]  to miss Wall Street [[calculated]] and [[currency]] fell.",0.0008850693702697754,0.19111889600753784,2,2,2,1037,"Failed"
"Expanding West Major League Soccer's two expansion [[teams]], Real Salt Lake and Club Deportivo Chivas USA, will [[join]] the Western [[Conference]] for the 2005 season.","Expanding West Major League Soccer's two expansion [[computer]], Real Salt Lake and Club Deportivo Chivas USA, will [[unites]] the Western [[Lecture]] for the 2005 season.",0.023021817207336426,0.996707022190094,1,0,1,90,"Successful"
"[[Pacers]] Activate [[Foster]] From [[Injured]] [[List]] ([[AP]]) AP - The [[Indiana]] Pacers [[activated]] center Jeff Foster from the [[injured]] list Tuesday.","[[Panthers]] Activate [[Promoting]] From [[Wronged]] [[Inventories]] ([[HAD]]) AP - The [[Indianapolis]] Pacers [[alight]] center Jeff Foster from the [[aggrieved]] list Tuesday.",0.0004450678825378418,0.13674861192703247,1,1,1,495,"Failed"
"Microsoft finalises three-year government deal Hot on the heels of its 10-year strategic partnership with the London Borough of Newham, Microsoft is close to signing a new broad three-year public sector agreement with the government. ","Microsoft finalises three-year government deal Hot on the heels of its 10-year strategic partnership with the London Borough of Newham, Microsoft is close to signing a new broad three-year public sector agreement with the government. ",0.6637241244316101,0.6637241244316101,2,2,3,1,"Skipped"
"[[Airlines]] Agree to Cut Flights at Chicago O'Hare  [[CHICAGO]] (Reuters) - U.S. airlines have agreed to [[limit]]  [[flights]] into Chicago's O'Hare International Airport to 88  arrivals per hour between 7 a.m. and 8 p.m. in an effort to cut  congestion that has slowed the whole U.S. [[aviation]] system,  federal officials said on Wednesday.","[[Aeronautics]] Agree to Cut Flights at Chicago O'Hare  [[ILLINOIS]] (Reuters) - U.S. airlines have agreed to [[limiting]]  [[airplane]] into Chicago's O'Hare International Airport to 88  arrivals per hour between 7 a.m. and 8 p.m. in an effort to cut  congestion that has slowed the whole U.S. [[jets]] system,  federal officials said on Wednesday.",0.007031619548797607,0.709314227104187,2,3,2,847,"Successful"
"[[Russia]] ready to contribute to [[settlement]] of South Ossetia conflict: Putin [[MOSCOW]], [[Aug]]. 18 (Xinhuanet) -- Russian [[President]] Vladimir Putin [[said]] [[Wednesday]] that Russia is [[ready]] to [[contribute]] to a settlement of [[conflict]] between Georgia and its separatist province of South Ossetia. ","[[Fannie]] ready to contribute to [[settled]] of South Ossetia conflict: Putin [[USSR]], [[January]]. 18 (Xinhuanet) -- Russian [[Chairman]] Vladimir Putin [[explains]] [[Thu]] that Russia is [[readiness]] to [[pomoc]] to a settlement of [[contention]] between Georgia and its separatist province of South Ossetia. ",0.0011649727821350098,0.6908605098724365,0,2,0,519,"Successful"
"NASA confident of [[debris]] [[solution]] Six months before NASA plans to return the [[shuttle]] to space, officials think they #39;ve essentially [[solved]] the problem that doomed Columbia in 2003 -- debris coming off its [[fuel]] ","NASA confident of [[flotsam]] [[resolve]] Six months before NASA plans to return the [[shuttles]] to space, officials think they #39;ve essentially [[finalizing]] the problem that doomed Columbia in 2003 -- debris coming off its [[gasoline]] ",0.0011268258094787598,0.5472785234451294,3,3,3,636,"Failed"
"Burundi [[Police]] Forcibly Disperse [[Tutsi]] Protest Police in Burundi #39;s [[capital]], Bujumbura, used tear [[gas]] to [[break]] up a demonstration Wednesday held to [[protest]] the massacre of Congolese Tutsi refugees. ","Burundi [[Constables]] Forcibly Disperse [[Hutu]] Protest Police in Burundi #39;s [[investing]], Bujumbura, used tear [[fuel]] to [[interruptions]] up a demonstration Wednesday held to [[protesting]] the massacre of Congolese Tutsi refugees. ",0.0008911490440368652,0.5080572366714478,0,2,0,414,"Successful"
"Veterans Committee counts for little The Hall of Fame released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.","Veterans Committee counts for little The Hall of Fame released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.",0.8793606758117676,0.8793606758117676,2,2,1,1,"Skipped"
"Drive maker [[files]] counterclaims in [[patent]] suit Cornice [[blasts]] Seagate's suit over patents for tiny hard drives used in portable gadgets.","Drive maker [[documenting]] counterclaims in [[licence]] suit Cornice [[explodes]] Seagate's suit over patents for tiny hard drives used in portable gadgets.",0.038187623023986816,0.5207468271255493,3,0,3,165,"Successful"
"HP moves network scanning software into beta CHICAGO - Hewlett-Packard(HP) has moved its Active Counter Measures [[network]] security software into beta tests with a select group of European and North American customers in hopes of readying the product for a 2005 release, an [[HP]] [[executive]] said at the HP World [[conference]] here in Chicago Wednesday.","HP moves network scanning software into beta CHICAGO - Hewlett-Packard(HP) has moved its Active Counter Measures [[grills]] security software into beta tests with a select group of European and North American customers in hopes of readying the product for a 2005 release, an [[PACKARD]] [[apply]] said at the HP World [[session]] here in Chicago Wednesday.",0.0032919645309448242,0.10856246948242188,3,3,3,913,"Failed"
"Martin announces [[major]] [[overhaul]] of key [[staff]] in Prime Minister's [[Office]] (Canadian [[Press]]) Canadian Press - OTTAWA (CP) - Paul Martin announced a major overhaul of his senior staff Wednesday, with several close confidants and one ex-cabinet minister handed major roles in the [[Prime]] Minister's Office in a post-election shakeup.","Martin announces [[serious]] [[reconsidered]] of key [[personnel]] in Prime Minister's [[Secretariat]] (Canadian [[Newspaper]]) Canadian Press - OTTAWA (CP) - Paul Martin announced a major overhaul of his senior staff Wednesday, with several close confidants and one ex-cabinet minister handed major roles in the [[Primaries]] Minister's Office in a post-election shakeup.",0.0006328225135803223,0.0036527514457702637,0,0,0,898,"Failed"
"Kerry assails Bush troop withdrawal [[plan]] (AFP) AFP - Democratic White House [[hopeful]] Senator John Kerry warned that [[President]] [[George]] W. Bush's [[plan]] to [[withdraw]] 70,000 troops from Europe and [[Asia]] would hinder the war on terrorism and embolden North Korea.","Kerry assails Bush troop withdrawal [[patterns]] (AFP) AFP - Democratic White House [[trustful]] Senator John Kerry warned that [[Presided]] [[Georgy]] W. Bush's [[scheduled]] to [[eliminate]] 70,000 troops from Europe and [[Matter]] would hinder the war on terrorism and embolden North Korea.",0.0007187724113464355,0.0017992258071899414,0,0,0,640,"Failed"
"Iraq cleric 'to end [[Najaf]] revolt' Shia [[cleric]] Moqtada Sadr [[reportedly]] [[agrees]] to end an [[uprising]] in the holy [[Iraqi]] city of Najaf.","Iraq cleric 'to end [[Baghdad]] revolt' Shia [[pasteur]] Moqtada Sadr [[patently]] [[approves]] to end an [[coup]] in the holy [[Kabul]] city of Najaf.",0.0006122589111328125,0.008682489395141602,0,0,0,393,"Failed"
"Medtronic [[Quarterly]] Earnings Rise  CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday  [[said]] its quarterly earnings [[rose]] amid brisk demand for [[devices]]  that [[manage]] irregular heart [[beats]] and [[products]] used to treat  the [[spine]].","Medtronic [[Quarter]] Earnings Rise  CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday  [[declared]] its quarterly earnings [[rising]] amid brisk demand for [[hardware]]  that [[administrator]] irregular heart [[conquered]] and [[fabrication]] used to treat  the [[column]].",0.0008618831634521484,0.4076375365257263,2,2,2,730,"Failed"
"Airlines Agree to Cuts at O'Hare Federal [[officials]] today announced plans to temporarily cut 37 flights operating at Chicago's O'Hare International Airport to help reduce the delay problems that ripple across the country.","Airlines Agree to Cuts at O'Hare Federal [[servers]] today announced plans to temporarily cut 37 flights operating at Chicago's O'Hare International Airport to help reduce the delay problems that ripple across the country.",0.004670500755310059,0.623422384262085,2,3,2,73,"Successful"
"Stock Prices Climb Ahead of Google IPO NEW YORK - Investors shrugged off rising crude futures Wednesday to capture well-priced shares, sending the Nasdaq composite index up 1.6 percent ahead of Google Inc.'s much-anticipated initial public offering of stock.    In afternoon trading, the Dow Jones industrial average gained 67.10, or 0.7 percent, to 10,039.93...","Stock Prices Climb Ahead of Google IPO NEW YORK - Investors shrugged off rising crude futures Wednesday to capture well-priced shares, sending the Nasdaq composite index up 1.6 percent ahead of Google Inc.'s much-anticipated initial public offering of stock.    In afternoon trading, the Dow Jones industrial average gained 67.10, or 0.7 percent, to 10,039.93...",0.9997408986091614,0.9997408986091614,2,2,0,1,"Skipped"
"Today in Athens Leontien Zijlaard-van Moorsel of the [[Netherlands]] wipes a tear after winning the gold medal in the women #39;s road [[cycling]] individual time trial at the Vouliagmeni Olympic Centre in Athens on Wednesday. ","Today in Athens Leontien Zijlaard-van Moorsel of the [[Dutchman]] wipes a tear after winning the gold medal in the women #39;s road [[cyclist]] individual time trial at the Vouliagmeni Olympic Centre in Athens on Wednesday. ",0.00034821033477783203,0.02931380271911621,1,1,1,468,"Failed"
"Medtronic Quarterly Net Up  [[CHICAGO]] (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.[[N]]&lt;/A&gt; on Wednesday  said its quarterly earnings rose on brisk demand for devices  that manage [[irregular]] heart beats and products used to treat  the [[spine]].","Medtronic Quarterly Net Up  [[MANHATTAN]] (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.[[percent]]&lt;/A&gt; on Wednesday  said its quarterly earnings rose on brisk demand for devices  that manage [[unsound]] heart beats and products used to treat  the [[pilar]].",0.0008053183555603027,0.001200556755065918,2,2,2,680,"Failed"
"Greek sprinters quit Games ATHENS (Reuters) - Greece #39;s top two sprinters [[have]] quit the Olympic Games after [[submitting]] their country to six days of [[embarrassment]] in a hide-and-seek contest with anti-doping enforcers. ","Greek sprinters quit Games ATHENS (Reuters) - Greece #39;s top two sprinters [[ont]] quit the Olympic Games after [[submitted]] their country to six days of [[dishonour]] in a hide-and-seek contest with anti-doping enforcers. ",0.0003813505172729492,0.29561299085617065,1,1,1,445,"Failed"
