"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Pacers [[Activate]] [[Foster]] From Injured List (AP) AP - The [[Indiana]] Pacers [[activated]] [[center]] [[Jeff]] [[Foster]] from the injured list [[Tuesday]].","Pacers [[Empower]] [[Fosters]] From Injured List (AP) AP - The [[Indies]] Pacers [[allowing]] [[plants]] [[Humberto]] [[Nurturing]] from the injured list [[Ayer]].",0.0007648468017578125,0.5700377821922302,1,0,1,257,"Successful"
"Microsoft finalises three-year government deal Hot on the heels of its 10-year strategic partnership with the London Borough of Newham, Microsoft is close to signing a new broad three-year public sector agreement with the government. ","Microsoft finalises three-year government deal Hot on the heels of its 10-year strategic partnership with the London Borough of Newham, Microsoft is close to signing a new broad three-year public sector agreement with the government. ",0.994717538356781,0.994717538356781,2,2,3,1,"Skipped"
"Airlines Agree to Cut Flights at Chicago O'Hare  CHICAGO (Reuters) - U.S. [[airlines]] have agreed to limit  [[flights]] into Chicago's O'Hare International Airport to 88  [[arrivals]] per hour between 7 a.m. and 8 p.m. in an effort to cut  congestion that has slowed the whole U.S. [[aviation]] system,  federal officials said on Wednesday.","Airlines Agree to Cut Flights at Chicago O'Hare  CHICAGO (Reuters) - U.S. [[vectors]] have agreed to limit  [[burglaries]] into Chicago's O'Hare International Airport to 88  [[migrants]] per hour between 7 a.m. and 8 p.m. in an effort to cut  congestion that has slowed the whole U.S. [[airspace]] system,  federal officials said on Wednesday.",0.0019012093544006348,0.6915842294692993,2,3,2,183,"Successful"
"[[Russia]] ready to contribute to [[settlement]] of South Ossetia [[conflict]]: Putin [[MOSCOW]], [[Aug]]. 18 (Xinhuanet) -- [[Russian]] [[President]] Vladimir Putin said Wednesday that Russia is ready to contribute to a settlement of [[conflict]] between Georgia and its [[separatist]] province of South Ossetia. ","[[Russe]] ready to contribute to [[solved]] of South Ossetia [[divergence]]: Putin [[USSR]], [[Avril]]. 18 (Xinhuanet) -- [[Mosca]] [[Jefe]] Vladimir Putin said Wednesday that Russia is ready to contribute to a settlement of [[divergence]] between Georgia and its [[fractional]] province of South Ossetia. ",0.0007021427154541016,0.6767141222953796,0,3,0,291,"Successful"
"[[NASA]] [[confident]] of [[debris]] [[solution]] [[Six]] months before NASA plans to return the shuttle to space, [[officials]] [[think]] they #39;ve essentially solved the [[problem]] that doomed [[Columbia]] in 2003 -- [[debris]] [[coming]] off its [[fuel]] ","[[ASTROPHYSICS]] [[credibility]] of [[derelict]] [[tackling]] [[Eight]] months before NASA plans to return the shuttle to space, [[earners]] [[ideological]] they #39;ve essentially solved the [[issuing]] that doomed [[Colombia]] in 2003 -- [[remaining]] [[futur]] off its [[hydrocarbon]] ",0.0012913942337036133,0.5309906005859375,3,0,3,385,"Successful"
"Burundi Police Forcibly Disperse Tutsi Protest Police in Burundi #39;s [[capital]], Bujumbura, used tear gas to break up a demonstration Wednesday held to protest the massacre of Congolese Tutsi refugees. ","Burundi Police Forcibly Disperse Tutsi Protest Police in Burundi #39;s [[investing]], Bujumbura, used tear gas to break up a demonstration Wednesday held to protest the massacre of Congolese Tutsi refugees. ",0.0006700754165649414,0.5428845882415771,0,2,0,46,"Successful"
"Veterans Committee counts for little The Hall of [[Fame]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.","Veterans Committee counts for little The Hall of [[Famed]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.",0.01142740249633789,0.9269149899482727,1,2,1,53,"Successful"
"Drive [[maker]] [[files]] counterclaims in patent [[suit]] Cornice blasts Seagate's [[suit]] over patents for [[tiny]] [[hard]] [[drives]] used in [[portable]] gadgets.","Drive [[industrialized]] [[deposits]] counterclaims in patent [[frock]] Cornice blasts Seagate's [[suits]] over patents for [[teeny]] [[violent]] [[motorist]] used in [[laptop]] gadgets.",0.016533076763153076,0.536893904209137,3,2,3,279,"Successful"
"HP moves network scanning software into [[beta]] CHICAGO - Hewlett-Packard(HP) has [[moved]] its Active Counter [[Measures]] [[network]] security software into [[beta]] tests with a [[select]] group of European and North American customers in hopes of [[readying]] the product for a 2005 [[release]], an HP [[executive]] said at the [[HP]] World [[conference]] here in Chicago Wednesday.","HP moves network scanning software into [[punchy]] CHICAGO - Hewlett-Packard(HP) has [[displaced]] its Active Counter [[Measure]] [[nets]] security software into [[sucker]] tests with a [[opted]] group of European and North American customers in hopes of [[prepped]] the product for a 2005 [[emancipate]], an HP [[steering]] said at the [[HN]] World [[junket]] here in Chicago Wednesday.",0.0029675960540771484,0.5529118776321411,3,2,3,593,"Successful"
"Martin [[announces]] major [[overhaul]] of [[key]] staff in Prime Minister's Office ([[Canadian]] [[Press]]) [[Canadian]] [[Press]] - OTTAWA (CP) - [[Paul]] [[Martin]] announced a major overhaul of his senior staff Wednesday, with several close confidants and one ex-cabinet minister handed major roles in the Prime Minister's Office in a post-election shakeup.","Martin [[advertising]] major [[revisions]] of [[pivotal]] staff in Prime Minister's Office ([[Vancouver]] [[Journalism]]) [[Canadiens]] [[Journalistic]] - OTTAWA (CP) - [[Palo]] [[Martinis]] announced a major overhaul of his senior staff Wednesday, with several close confidants and one ex-cabinet minister handed major roles in the Prime Minister's Office in a post-election shakeup.",0.0006420016288757324,0.7445712685585022,0,2,0,271,"Successful"
"[[Kerry]] assails Bush [[troop]] withdrawal [[plan]] (AFP) AFP - Democratic [[White]] [[House]] [[hopeful]] [[Senator]] John [[Kerry]] warned that [[President]] George W. Bush's plan to withdraw 70,000 [[troops]] from Europe and [[Asia]] would hinder the war on terrorism and embolden North Korea.","[[Keri]] assails Bush [[quotas]] withdrawal [[curriculum]] (AFP) AFP - Democratic [[Whooping]] [[Room]] [[happy]] [[Congressman]] John [[Buchanan]] warned that [[Wheelchairs]] George W. Bush's plan to withdraw 70,000 [[troupes]] from Europe and [[Asiatic]] would hinder the war on terrorism and embolden North Korea.",0.0011827349662780762,0.6854259371757507,0,1,0,314,"Successful"
"Iraq cleric 'to end Najaf revolt' [[Shia]] cleric Moqtada [[Sadr]] reportedly agrees to end an [[uprising]] in the holy Iraqi city of [[Najaf]].","Iraq cleric 'to end Najaf revolt' [[Shea]] cleric Moqtada [[Mammary]] reportedly agrees to end an [[turbulence]] in the holy Iraqi city of [[Bagdad]].",0.000615239143371582,0.5328377485275269,0,1,0,83,"Successful"
"Medtronic Quarterly [[Earnings]] [[Rise]]  [[CHICAGO]] (Reuters) - Medtronic Inc. &lt;A HREF=""http://[[www]].[[investor]].reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.[[N]]&lt;/A&gt; on [[Wednesday]]  said its quarterly [[earnings]] [[rose]] amid brisk [[demand]] for [[devices]]  that [[manage]] [[irregular]] [[heart]] [[beats]] and [[products]] used to [[treat]]  the [[spine]].","Medtronic Quarterly [[Payment]] [[Gain]]  [[MANHATTAN]] (Reuters) - Medtronic Inc. &lt;A HREF=""http://[[web]].[[investments]].reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.[[ies]]&lt;/A&gt; on [[Fridays]]  said its quarterly [[paycheck]] [[augmented]] amid brisk [[requires]] for [[amenities]]  that [[run]] [[unfit]] [[core]] [[beat]] and [[wares]] used to [[treaty]]  the [[spinal]].",0.0009232759475708008,0.001477062702178955,2,2,2,705,"Failed"
"Airlines Agree to Cuts at O'Hare Federal officials today announced plans to temporarily cut 37 [[flights]] operating at Chicago's O'Hare International [[Airport]] to help reduce the delay problems that ripple across the country.","Airlines Agree to Cuts at O'Hare Federal officials today announced plans to temporarily cut 37 [[aeroplanes]] operating at Chicago's O'Hare International [[Heathrow]] to help reduce the delay problems that ripple across the country.",0.002792060375213623,0.5328934192657471,2,0,2,79,"Successful"
"Stock Prices Climb [[Ahead]] of Google IPO NEW [[YORK]] - Investors [[shrugged]] off rising crude futures [[Wednesday]] to capture well-priced shares, sending the Nasdaq composite index up 1.6 [[percent]] [[ahead]] of Google [[Inc]].'s much-anticipated initial public offering of stock.    In afternoon trading, the Dow Jones industrial average gained 67.10, or 0.7 percent, to 10,039.93...","Stock Prices Climb [[Future]] of Google IPO NEW [[NY]] - Investors [[leant]] off rising crude futures [[Hoy]] to capture well-priced shares, sending the Nasdaq composite index up 1.6 [[percentages]] [[eagerly]] of Google [[Serv]].'s much-anticipated initial public offering of stock.    In afternoon trading, the Dow Jones industrial average gained 67.10, or 0.7 percent, to 10,039.93...",0.022049307823181152,0.5192409157752991,0,2,0,203,"Successful"
"Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women #39;s road [[cycling]] individual time trial at the Vouliagmeni Olympic [[Centre]] in Athens on Wednesday. ","Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women #39;s road [[motorcyclists]] individual time trial at the Vouliagmeni Olympic [[Centers]] in Athens on Wednesday. ",0.0003725290298461914,0.6852573752403259,1,2,1,85,"Successful"
"Medtronic Quarterly [[Net]] Up  [[CHICAGO]] (Reuters) - Medtronic Inc. &lt;A HREF=""http://[[www]].[[investor]].reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.[[N]]&lt;/A&gt; on Wednesday  said its quarterly [[earnings]] [[rose]] on brisk [[demand]] for [[devices]]  that manage [[irregular]] [[heart]] [[beats]] and [[products]] used to [[treat]]  the [[spine]].","Medtronic Quarterly [[Network]] Up  [[MILWAUKEE]] (Reuters) - Medtronic Inc. &lt;A HREF=""http://[[web]].[[investments]].reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.[[s]]&lt;/A&gt; on Wednesday  said its quarterly [[salaries]] [[augmented]] on brisk [[apps]] for [[machines]]  that manage [[indecent]] [[essence]] [[defeat]] and [[production]] used to [[treaty]]  the [[drumstick]].",0.0009229183197021484,0.001536250114440918,2,2,2,701,"Failed"
"Greek sprinters [[quit]] Games [[ATHENS]] ([[Reuters]]) - [[Greece]] #39;s top two sprinters have quit the Olympic [[Games]] after [[submitting]] their [[country]] to [[six]] days of [[embarrassment]] in a hide-and-seek [[contest]] with anti-doping enforcers. ","Greek sprinters [[ceasing]] Games [[HERA]] ([[Newsday]]) - [[Greco]] #39;s top two sprinters have quit the Olympic [[Toys]] after [[bidding]] their [[state]] to [[eight]] days of [[shaming]] in a hide-and-seek [[contesting]] with anti-doping enforcers. ",0.0004463791847229004,0.6139829158782959,1,2,1,275,"Successful"
